DateTime,coal_norm,hydro_norm,ng_norm,nuclear_norm,other_norm,petrol_norm,solar_norm,wind_norm
7/1/2018 1:00,0.000378113,0.131907308,0.396424134,0.122454491,0.130340842,0.0046994,0,0.213795711
7/1/2018 2:00,0.000533144,0.146140631,0.328357325,0.133937563,0.143771104,0.005153723,0,0.24210651
7/1/2018 3:00,0.000381752,0.152001018,0.33708723,0.143666094,0.125278361,0.005535408,0,0.236050137
7/1/2018 4:00,0.000532694,0.15488081,0.337395126,0.150286323,0.109402051,0.005793048,0,0.241709948
7/1/2018 5:00,0.000546747,0.170311646,0.358734281,0.154455987,0.094313833,0.005945872,0,0.215691635
7/1/2018 6:00,0.000553403,0.179095185,0.342487548,0.156336469,0.114208633,0.006018262,0.016878805,0.184421693
7/1/2018 7:00,0.000480604,0.123446619,0.300858222,0.155372468,0.041743907,0.005973223,0.228973567,0.14315139
7/1/2018 8:00,0.000496155,0.080501116,0.239642769,0.140349789,-0.002108658,0.005395683,0.438166708,0.097556438
7/1/2018 9:00,0.000493394,0.076750178,0.207389946,0.124061181,0.046104928,0.004769475,0.477495751,0.062935146
7/1/2018 10:00,0.000423303,0.075718292,0.200539711,0.119583047,0.047409916,0.004603418,0.502248796,0.049473517
7/1/2018 11:00,0.000407747,0.08883792,0.183078491,0.115086646,0.048267074,0.004434251,0.50795107,0.051936799
7/1/2018 12:00,0.000490244,0.102166879,0.182959114,0.110648103,0.049416609,0.004265124,0.496372193,0.053681734
7/1/2018 13:00,0.0003287,0.101192712,0.242533809,0.106076258,0.019346356,0.004085274,0.475253569,0.051183321
7/1/2018 14:00,0.000396668,0.095376614,0.284719468,0.099607739,0.023844154,0.003834457,0.442681476,0.049539424
7/1/2018 15:00,0.000330619,0.094391867,0.311278258,0.093441336,0.040831508,0.003595487,0.403397115,0.05273381
7/1/2018 16:00,0.000356662,0.101331537,0.353332805,0.089561702,0.030910676,0.003447729,0.363636364,0.057422525
7/1/2018 17:00,0.000378558,0.113605391,0.369700182,0.08555421,0.033350999,0.003293459,0.311932162,0.082185039
7/1/2018 18:00,0.000333977,0.143647024,0.363143833,0.083976547,0.066572658,0.00322844,0.23137153,0.107725991
7/1/2018 19:00,0.000303698,0.174967732,0.418722952,0.085908435,0.090084276,0.003302711,0.09536102,0.131349176
7/1/2018 20:00,0.000320667,0.18025493,0.453703704,0.090788841,0.097522848,0.003487253,0.016714767,0.157206991
7/1/2018 21:00,0.000337981,0.175749894,0.461132235,0.095732995,0.092986903,0.003675539,0,0.170384453
7/1/2018 22:00,0.000453124,0.14867008,0.425800897,0.10258734,0.123431057,0.003942181,0,0.19511532
7/1/2018 23:00,0.000444444,0.150320988,0.406469136,0.111703704,0.118765432,0.004197531,0,0.208098765
7/2/2018 0:00,0.000432924,0.149088154,0.379024839,0.12230099,0.122517452,0.004599816,0,0.222035824
7/2/2018 1:00,0.00052963,0.159595127,0.335726476,0.132937092,0.129935856,0.005119755,0,0.236156064
7/2/2018 2:00,0.000567179,0.156352407,0.332871187,0.142361986,0.120998235,0.005356693,0,0.241492312
7/2/2018 3:00,0.000589739,0.158836249,0.322586986,0.148024376,0.110674268,0.005766332,0,0.25352205
7/2/2018 4:00,0.000535332,0.157052998,0.320262313,0.151365096,0.107802463,0.005754818,0,0.257226981
7/2/2018 5:00,0.00067254,0.192884525,0.359674491,0.152061336,0.061066649,0.005716592,0,0.227923868
7/2/2018 6:00,0.000508453,0.193847718,0.418520402,0.143828651,0.033685013,0.00546587,0.015062921,0.189080971
7/2/2018 7:00,0.000460723,0.15468786,0.350610458,0.130269523,0.035533287,0.004952776,0.186938493,0.136546879
7/2/2018 8:00,0.000432199,0.123176661,0.27649919,0.122312264,-0.001728795,0.004592112,0.374878444,0.099837925
7/2/2018 9:00,0.000350508,0.1082069,0.256471884,0.113414451,0.000550799,0.004356317,0.431225277,0.085423865
7/2/2018 10:00,0.000429103,0.113283112,0.242347669,0.107943168,0.012825403,0.004147993,0.447363402,0.071660151
7/2/2018 11:00,0.000319299,0.112621448,0.257081604,0.103452995,0.000182457,0.003968435,0.457784062,0.0645897
7/2/2018 12:00,0.000348038,0.111328635,0.271774123,0.098277212,0.000696076,0.003784913,0.444748978,0.069042026
7/2/2018 13:00,0.000375563,0.112794191,0.276164246,0.09422467,-0.001210149,0.003672175,0.425930563,0.08804874
7/2/2018 14:00,0.000319361,0.096766467,0.306906188,0.090219561,-0.001516966,0.003393214,0.404550898,0.099361277
7/2/2018 15:00,0.000304136,0.101999696,0.327972932,0.085994526,-0.000760341,0.003307482,0.373897506,0.107284063
7/2/2018 16:00,0.000326477,0.114774912,0.343055102,0.082090906,0.00145101,0.003155947,0.335618675,0.119526971
7/2/2018 17:00,0.000278532,0.133765058,0.349871179,0.078789778,0.018034956,0.00299422,0.287201448,0.129064828
7/2/2018 18:00,0.000340762,0.152729503,0.377802767,0.077148504,0.03894909,0.002930553,0.211613167,0.138485654
7/2/2018 19:00,0.000306874,0.173008729,0.448513366,0.076854883,0.082958265,0.002932351,0.077741408,0.137684124
7/2/2018 20:00,0.000360802,0.18602973,0.47766633,0.081541348,0.106184154,0.003138981,0.001767932,0.143310723
7/2/2018 21:00,0.000381738,0.174530463,0.438425714,0.086310887,0.139028859,0.003282944,0,0.158039395
7/2/2018 22:00,0.000513435,0.158266302,0.433125107,0.096739689,0.116549718,0.003679617,0,0.191126134
7/2/2018 23:00,0.000509354,0.158918318,0.384052602,0.104510094,0.142063345,0.003935914,0,0.206010372
7/3/2018 0:00,0.000575073,0.16640527,0.358270598,0.117942284,0.121183605,0.004443747,0,0.231179423
7/3/2018 1:00,0.000627281,0.163720347,0.35053604,0.128820712,0.111028741,0.004961223,0,0.240305657
7/3/2018 2:00,0.000728642,0.14220657,0.35782379,0.136984638,0.122290364,0.005282652,0,0.234683344
7/3/2018 3:00,0.000771853,0.146330482,0.384061234,0.145365665,0.10374992,0.005660256,0,0.21406059
7/3/2018 4:00,0.000655996,0.152125426,0.373983207,0.14845185,0.102663343,0.005772763,0,0.216347415
7/3/2018 5:00,0.000794597,0.202291087,0.384386174,0.149847702,0.060323136,0.005827043,0,0.196530261
7/3/2018 6:00,0.000701039,0.197374291,0.403033586,0.14403161,0.051621949,0.00554458,0.013383468,0.184309477
7/3/2018 7:00,0.000597193,0.164467005,0.352403703,0.1350851,-0.001254106,0.005195581,0.185488205,0.158017319
7/3/2018 8:00,0.000581795,0.120537367,0.272914793,0.119638229,-0.023271804,0.00460147,0.369810123,0.135188026
7/3/2018 9:00,0.000528846,0.101298077,0.252259615,0.10875,0.000240385,0.003221154,0.419855769,0.113846154
7/3/2018 10:00,0.000503133,0.100352193,0.243607922,0.10355395,0.014087728,0.002469926,0.438594886,0.096830261
7/3/2018 11:00,0.000577418,0.102380741,0.25473039,0.100337568,0.009194279,0.002709425,0.444789909,0.08528027
7/3/2018 12:00,0.000472225,0.101871727,0.261912939,0.096977763,0.005924272,0.003434361,0.439512321,0.089894393
7/3/2018 13:00,0.000376317,0.103445392,0.261749456,0.094371969,0.014090985,0.003554106,0.429586887,0.092824887
7/3/2018 14:00,0.000408864,0.109493826,0.277659661,0.092076212,0.004661052,0.003557118,0.417286777,0.094856489
7/3/2018 15:00,0.000432679,0.103292294,0.302600008,0.088777878,0.011957676,0.003422098,0.388191795,0.101325571
7/3/2018 16:00,0.00038301,0.111992033,0.304492704,0.08656019,0.028649125,0.003332184,0.357041633,0.107549121
7/3/2018 17:00,0.00045458,0.130919009,0.328396091,0.08568831,0.028032427,0.001742556,0.314190469,0.110576559
7/3/2018 18:00,0.000454907,0.15917965,0.328670533,0.085787937,0.080783957,0.001743811,0.23340536,0.109973843
7/3/2018 19:00,0.000435747,0.196363492,0.421248614,0.089605451,0.083623831,0.001861829,0.087664395,0.119196641
7/3/2018 20:00,0.000455505,0.201664665,0.458486894,0.093627065,0.114041989,0.001904841,0.002194708,0.127624332
7/3/2018 21:00,0.000482562,0.189734591,0.467119982,0.099056811,0.106821671,0.002017986,0,0.134766396
7/3/2018 22:00,0.000473776,0.165395366,0.467522623,0.106978727,0.123371393,0.002226749,0,0.134031364
7/3/2018 23:00,0.000565117,0.152119188,0.464320575,0.116054457,0.117441562,0.002671462,0,0.146827639
7/4/2018 0:00,0.00055869,0.16051176,0.431644226,0.126208168,0.124587966,0.00407844,0,0.152410749
7/4/2018 1:00,0.00065309,0.164816244,0.429792792,0.134121,0.106809951,0.00480912,0,0.158997803
7/4/2018 2:00,0.000677924,0.160113398,0.431098237,0.139282633,0.111426106,0.005053618,0,0.152348083
7/4/2018 3:00,0.000710044,0.170023238,0.414020139,0.145946295,0.114123419,0.005293054,0,0.149883811
7/4/2018 4:00,0.000678426,0.173541384,0.401085482,0.153188602,0.110854817,0.005630936,0,0.155020353
7/4/2018 5:00,0.000896428,0.155495794,0.391118466,0.155702662,0.143911185,0.005861261,0,0.147014205
7/4/2018 6:00,0.000873426,0.168789577,0.421791979,0.164204091,0.082465973,0.006259553,0.011500109,0.144115292
7/4/2018 7:00,0.00089427,0.145765976,0.334250533,0.155190204,0.003714659,0.005915939,0.21710119,0.137167228
7/4/2018 8:00,0.000646564,0.111738083,0.265561629,0.132663258,-0.040733557,0.005113737,0.410862282,0.114148004
7/4/2018 9:00,0.000570155,0.08697455,0.248276577,0.116829938,0.006997357,0.004457575,0.457160628,0.078733219
7/4/2018 10:00,0.000591716,0.087919132,0.243441815,0.111143984,0.016272189,0.004240631,0.474211045,0.062179487
7/4/2018 11:00,0.000576175,0.077831661,0.235463581,0.108368944,0.035434772,0.004129255,0.477313103,0.060882508
7/4/2018 12:00,0.00057463,0.077766604,0.242350237,0.108174113,0.010678542,0.004070296,0.49073409,0.065651487
7/4/2018 13:00,0.000508013,0.077402669,0.247725488,0.104373528,0.014593821,0.004017919,0.474437722,0.07694084
7/4/2018 14:00,0.000538841,0.079209699,0.263268972,0.101661428,0.010282892,0.003906601,0.449708128,0.09142344
7/4/2018 15:00,0.000524866,0.084328391,0.268206272,0.099068364,0.030310983,0.003805275,0.429821108,0.083934742
7/4/2018 16:00,0.000473995,0.090791572,0.311845564,0.097470591,0.012323868,0.003748869,0.402033869,0.081311673
7/4/2018 17:00,0.000506222,0.107614427,0.317570133,0.095422907,0.039443155,0.003670112,0.350643324,0.085129719
7/4/2018 18:00,0.000509706,0.144331648,0.32005267,0.096079514,0.074799303,0.00365289,0.26228603,0.098288239
7/4/2018 19:00,0.00052803,0.185426384,0.427175922,0.099533574,0.090249054,0.003784212,0.100545631,0.092757194
7/4/2018 20:00,0.000511343,0.201887319,0.455513202,0.104918185,0.134204165,0.003997769,0.001441056,0.097526962
7/4/2018 21:00,0.000549204,0.207399271,0.47695841,0.112686604,0.112037546,0.004343702,0,0.086025263
7/4/2018 22:00,0.000637281,0.181678173,0.500212427,0.119808816,0.093839618,0.00456718,0,0.099256506
7/4/2018 23:00,0.000599716,0.164867517,0.489150583,0.12321448,0.119289063,0.004579653,0,0.098298986
7/5/2018 0:00,0.000713352,0.176554512,0.463678516,0.134407324,0.11811913,0.005112353,0,0.101414814
7/5/2018 1:00,0.000742069,0.149526931,0.482592295,0.14000371,0.111124853,0.005318162,0,0.110691979
7/5/2018 2:00,0.000633473,0.134486254,0.477701761,0.143354871,0.11972634,0.005447865,0,0.118649436
7/5/2018 3:00,0.000800213,0.140037343,0.486529741,0.150906909,0.109162443,0.005734863,0,0.106828488
7/5/2018 4:00,0.000890045,0.151718472,0.493016569,0.155073258,0.100985896,0.005887991,0,0.092427769
7/5/2018 5:00,0.000953938,0.189220496,0.488689016,0.154265467,0.063096212,0.005859907,0,0.097914963
7/5/2018 6:00,0.000842733,0.203293141,0.491831972,0.146700376,0.053157008,0.005575003,0.013807857,0.08479191
7/5/2018 7:00,0.000781109,0.168298985,0.435258066,0.13561257,-0.011896894,0.005167338,0.206693505,0.060085321
7/5/2018 8:00,0.000689253,0.108424792,0.371189226,0.119717936,-0.012353534,0.004559673,0.36790202,0.039870633
7/5/2018 9:00,0.000530581,0.090246961,0.33981285,0.108913757,-0.001639977,0.004099942,0.42639398,0.031641906
7/5/2018 10:00,0.000552741,0.087102718,0.341593736,0.104191617,-0.002257024,0.003961308,0.440350069,0.024504836
7/5/2018 11:00,0.00052183,0.106453296,0.33788485,0.098321447,-0.001391546,0.003696295,0.433814576,0.020699252
7/5/2018 12:00,0.000492247,0.110960702,0.346870129,0.0928296,0.01452129,0.00348675,0.408401017,0.022438264
7/5/2018 13:00,0.000435851,0.102147555,0.404390205,0.089785244,-0.027101989,0.003328314,0.400467549,0.02654727
7/5/2018 14:00,0.000409226,0.100669643,0.425409226,0.084300595,-0.015922619,0.003199405,0.370610119,0.031324405
7/5/2018 15:00,0.000387556,0.107705317,0.442765035,0.079942219,-0.003417539,0.003065215,0.327555227,0.04199697
7/5/2018 16:00,0.000366361,0.116336386,0.433605329,0.075603664,0.021115737,0.002830974,0.297052456,0.053089092
7/5/2018 17:00,0.000358096,0.12494303,0.463897389,0.073930594,0.019727847,0.002734553,0.249690735,0.064717755
7/5/2018 18:00,0.000354279,0.15823376,0.491867693,0.073045831,0.047473349,0.002769815,0.157460788,0.068794486
7/5/2018 19:00,0.000388916,0.177507697,0.534726949,0.073537514,0.075903419,0.002787231,0.058434614,0.076713661
7/5/2018 20:00,0.000375375,0.178064428,0.527334152,0.077327327,0.114182364,0.002866503,0.001603877,0.098245973
7/5/2018 21:00,0.000441128,0.187074955,0.524721538,0.083299636,0.091276697,0.003198177,0,0.109987869
7/5/2018 22:00,0.000553622,0.158256881,0.486357165,0.08952863,0.138642835,0.003400823,0,0.123260044
7/5/2018 23:00,0.000580616,0.159982135,0.4792318,0.101161233,0.122108084,0.003796338,0,0.133139795
7/6/2018 0:00,0.000684664,0.143974961,0.456523865,0.110768779,0.136394757,0.00420579,0,0.147447183
7/6/2018 1:00,0.000706791,0.137606698,0.457184799,0.123253412,0.112488447,0.004675692,0,0.164084162
7/6/2018 2:00,0.000754498,0.130237957,0.444747533,0.131630876,0.116366802,0.004991294,0,0.171271039
7/6/2018 3:00,0.000793554,0.132584544,0.460261262,0.138444634,0.109754609,0.005249664,0,0.152911732
7/6/2018 4:00,0.000888889,0.151492063,0.485079365,0.144,0.092952381,0.00552381,0,0.120063492
7/6/2018 5:00,0.000884229,0.17097202,0.51386345,0.143181962,0.071054127,0.005494853,0,0.094549359
7/6/2018 6:00,0.000675385,0.172100448,0.523423589,0.139252164,0.069196292,0.005341684,0.008288819,0.081721618
7/6/2018 7:00,0.000747255,0.156521239,0.483474162,0.130309824,0.006093005,0.004655975,0.160774846,0.057423694
7/6/2018 8:00,0.000620315,0.119359007,0.415714655,0.117239597,-0.010907211,0.004497286,0.317549754,0.035926596
7/6/2018 9:00,0.000515826,0.104384525,0.403657679,0.106354045,-0.011957796,0.003985932,0.37031653,0.022743259
7/6/2018 10:00,0.000475203,0.099749438,0.417012269,0.097805426,-0.011966477,0.003715224,0.380594436,0.012614481
7/6/2018 11:00,0.000400657,0.096277896,0.438559237,0.090748828,-0.014063063,0.003405585,0.373893185,0.010777675
7/6/2018 12:00,0.00036865,0.091867581,0.47036054,0.083572956,-0.01614687,0.00317039,0.349074688,0.017732065
7/6/2018 13:00,0.000344768,0.106085158,0.504843992,0.078193415,-0.027098776,0.002930529,0.324047578,0.010653336
7/6/2018 14:00,0.000347573,0.109138018,0.520380435,0.071694894,-0.011248736,0.002717391,0.29322548,0.013744944
7/6/2018 15:00,0.000333647,0.118232279,0.544390185,0.068913222,-0.021747702,0.00257818,0.262852983,0.024447208
7/6/2018 16:00,0.000255973,0.122411832,0.513850967,0.064618885,0.008276451,0.00241752,0.246274175,0.041894198
7/6/2018 17:00,0.000279283,0.130201642,0.516114618,0.063453053,0.008071273,0.002373904,0.217365805,0.062140423
7/6/2018 18:00,0.000275141,0.137487963,0.523538313,0.062539552,0.046663915,0.002338699,0.15303343,0.074122988
7/6/2018 19:00,0.00033705,0.145268657,0.598825942,0.063871022,0.056792967,0.002387439,0.055922254,0.076594669
7/6/2018 20:00,0.000348503,0.147445764,0.621845323,0.065983214,0.083843987,0.002410478,0.000348503,0.077774228
7/6/2018 21:00,0.000392797,0.151256949,0.599528644,0.068618564,0.092095722,0.002568286,0,0.085539038
7/6/2018 22:00,0.00042735,0.153418803,0.549145299,0.074589086,0.124457594,0.002827087,0,0.09513478
7/6/2018 23:00,0.00047579,0.131061743,0.541924386,0.083153387,0.134904659,0.003074333,0,0.105405702
7/7/2018 0:00,0.000539755,0.122898069,0.544280673,0.094249533,0.112310567,0.003529168,0,0.122192236
7/7/2018 1:00,0.000539787,0.115424407,0.529260942,0.102109667,0.123611174,0.003868472,0,0.125185552
7/7/2018 2:00,0.000644617,0.115485694,0.535032479,0.112609709,0.106312292,0.004264392,0,0.125650816
7/7/2018 3:00,0.000632078,0.116671056,0.545851988,0.119778773,0.095022386,0.004477219,0,0.1175665
7/7/2018 4:00,0.000712134,0.12588332,0.541385922,0.124568611,0.106491372,0.004711038,0,0.096247603
7/7/2018 5:00,0.000628536,0.149362894,0.54756871,0.129992572,0.093023256,0.004856865,0,0.074567168
7/7/2018 6:00,0.000692881,0.152260523,0.54298747,0.131243143,0.098446793,0.004965645,0.004907905,0.064495641
7/7/2018 7:00,0.000633422,0.138431418,0.556547276,0.130945526,0.010480249,0.004664287,0.105608661,0.052689163
7/7/2018 8:00,0.000680237,0.111454136,0.481712103,0.11904139,0.008372142,0.004500026,0.243210716,0.03102925
7/7/2018 9:00,0.000525762,0.088280279,0.481120352,0.108832808,-0.027339642,0.004158302,0.327406558,0.017015582
7/7/2018 10:00,0.000513919,0.102055675,0.455546039,0.09738758,0.004453961,0.003640257,0.326809422,0.009593148
7/7/2018 11:00,0.000440476,0.082649261,0.512913947,0.091058343,-0.04020342,0.003403676,0.339406559,0.010331158
7/7/2018 12:00,0.000398767,0.070944354,0.525466739,0.082436107,-0.013811854,0.003117636,0.317890158,0.013558093
7/7/2018 13:00,0.0003444,0.094021215,0.511640722,0.078282133,-0.004442761,0.0029274,0.295254167,0.021972724
7/7/2018 14:00,0.000432656,0.108396845,0.515592239,0.075648151,-0.004859054,0.002862183,0.270210004,0.031716977
7/7/2018 15:00,0.000316847,0.129653687,0.540667279,0.072082634,-0.016349292,0.002661513,0.240771839,0.030195494
7/7/2018 16:00,0.000331465,0.119749292,0.546826975,0.068583137,0.030253721,0.002531188,0.189718556,0.042005665
7/7/2018 17:00,0.000322486,0.135561419,0.526824978,0.0667253,0.026883612,0.002462621,0.183494576,0.057725007
7/7/2018 18:00,0.000351906,0.141730205,0.555835777,0.066803519,0.045395894,0.002434018,0.122375367,0.065073314
7/7/2018 19:00,0.000327634,0.153988205,0.588371954,0.067820337,0.067373563,0.002442366,0.039792697,0.079883243
7/7/2018 20:00,0.000405566,0.155550009,0.584607225,0.071036376,0.095214326,0.002620578,0.000187184,0.090378736
7/7/2018 21:00,0.000425114,0.152158273,0.56736429,0.074427731,0.099444081,0.002779595,0,0.103400916
7/7/2018 22:00,0.000422119,0.153827213,0.519663712,0.080026734,0.122977346,0.002919657,0,0.120163219
7/7/2018 23:00,0.000424678,0.131379816,0.511929581,0.087869663,0.140992974,0.003204386,0,0.124198904
7/8/2018 0:00,0.00039597,0.11263144,0.52184434,0.1000044,0.126666373,0.003783712,0,0.134673765
7/8/2018 1:00,0.000293916,0.115998824,0.496473009,0.111345155,0.136474968,0.004212795,0,0.135201332
7/8/2018 2:00,0.000371018,0.116287698,0.519054434,0.120421901,0.091959506,0.004505221,0,0.147400223
7/8/2018 3:00,0.000384362,0.102624643,0.499450911,0.12475291,0.103118823,0.004722161,0,0.164946189
7/8/2018 4:00,0.000454262,0.108795639,0.503435353,0.129180626,0.080290727,0.004883312,0,0.172960082
7/8/2018 5:00,0.000577968,0.118945787,0.513235464,0.131545486,0.085308057,0.00485493,0,0.145532308
7/8/2018 6:00,0.00058292,0.116350918,0.490702419,0.132730982,0.123404255,0.005071408,0.003672399,0.127484698
7/8/2018 7:00,0.000653478,0.113527001,0.478227292,0.135329412,0.020733084,0.004990198,0.143884037,0.102655498
7/8/2018 8:00,0.000486014,0.090128524,0.41143752,0.123015444,-0.008046225,0.00464413,0.291284156,0.087050437
7/8/2018 9:00,0.000582553,0.081120443,0.380164086,0.110636439,-0.026457595,0.00417496,0.377785329,0.071993786
7/8/2018 10:00,0.000397158,0.060588677,0.376108733,0.100525131,0.008163806,0.003795066,0.388950179,0.06147125
7/8/2018 11:00,0.000422119,0.055804137,0.377965386,0.096116505,0.023089911,0.003588012,0.389826931,0.053186999
7/8/2018 12:00,0.000405137,0.068346635,0.406879229,0.092087672,-0.001499007,0.003484179,0.370052263,0.060243893
7/8/2018 13:00,0.000458979,0.071447696,0.460011474,0.086899981,0.003174603,0.0032511,0.305756359,0.068999809
7/8/2018 14:00,0.000361037,0.087984692,0.461332948,0.082099791,-0.007473464,0.003068814,0.283702794,0.088923388
7/8/2018 15:00,0.000342149,0.094946454,0.449858008,0.07780477,0.002052896,0.00290827,0.270298012,0.101789441
7/8/2018 16:00,0.000291829,0.103339818,0.460214008,0.073800259,0.005512322,0.002788586,0.247892348,0.10616083
7/8/2018 17:00,0.00031211,0.12690387,0.451716604,0.071004994,0.020224719,0.002652934,0.209269663,0.117915106
7/8/2018 18:00,0.000306579,0.143233797,0.467655896,0.069777424,0.036298976,0.002575265,0.14835367,0.131798394
7/8/2018 19:00,0.000341424,0.157893103,0.50235893,0.07064374,0.081600348,0.002607238,0.053231113,0.131324105
7/8/2018 20:00,0.000392349,0.163053785,0.512571522,0.07451365,0.102599313,0.002681053,0,0.144188328
7/8/2018 21:00,0.000413893,0.162728935,0.523471183,0.078570689,0.080674646,0.002931742,0,0.151208912
7/8/2018 22:00,0.000438709,0.132599715,0.478155961,0.083281541,0.143859906,0.003070961,0,0.158593207
7/8/2018 23:00,0.000457685,0.1174586,0.455022052,0.094699176,0.159066323,0.003495049,0,0.169801115
7/9/2018 0:00,0.000528872,0.125438723,0.459108611,0.109476417,0.114717054,0.004134814,0,0.186595509
7/9/2018 1:00,0.000614408,0.092775588,0.477753315,0.116635093,0.105780554,0.004403256,0,0.202037786
7/9/2018 2:00,0.000641265,0.097365468,0.478384011,0.121519799,0.099128948,0.004435419,0,0.19852509
7/9/2018 3:00,0.000658725,0.096722841,0.488115497,0.124883351,0.084975572,0.004720865,0,0.199923149
7/9/2018 4:00,0.000608239,0.10467238,0.492618192,0.125628974,0.074536909,0.004810617,0,0.197124689
7/9/2018 5:00,0.000714678,0.125728422,0.483507422,0.125123694,0.073886751,0.004782848,0,0.186256185
7/9/2018 6:00,0.000535733,0.129754634,0.467159541,0.1219865,0.106825244,0.004660881,0.001553627,0.16752384
7/9/2018 7:00,0.000637078,0.125982162,0.506848588,0.120832449,-0.001858144,0.004618815,0.08945636,0.153482693
7/9/2018 8:00,0.000475443,0.111491466,0.435220843,0.108258451,0.014358389,0.004088813,0.210383683,0.115722912
7/9/2018 9:00,0.000483134,0.091136683,0.431790232,0.100096627,-0.002239986,0.003557625,0.286849965,0.08832572
7/9/2018 10:00,0.00066459,0.09482866,0.448971963,0.094579439,-0.011464174,0.002201454,0.288971963,0.081246106
7/9/2018 11:00,0.000420329,0.072602216,0.51196026,0.087046236,-0.053878487,0.001987008,0.305464272,0.074398166
7/9/2018 12:00,0.000380544,0.087974815,0.481076593,0.078807168,-0.016813118,0.002490832,0.298000415,0.068082751
7/9/2018 13:00,0.000366117,0.093592944,0.480412714,0.075719754,0.018805126,0.002862373,0.264103844,0.064137128
7/9/2018 14:00,0.000355699,0.111883589,0.50017785,0.073565077,0.004236055,0.002748585,0.234826192,0.072206952
7/9/2018 15:00,0.000342412,0.119719844,0.494256809,0.070848249,-0.007470817,0.002708171,0.23863035,0.080964981
7/9/2018 16:00,0.000299563,0.125696483,0.466149422,0.068210413,0.025313043,0.002546282,0.217572344,0.09421245
7/9/2018 17:00,0.000481377,0.130212407,0.456074373,0.068536013,0.042210723,0.0025874,0.19874842,0.101149287
7/9/2018 18:00,0.000453131,0.140349817,0.477660635,0.068815515,0.061051868,0.002507326,0.140259191,0.108902516
7/9/2018 19:00,0.000491446,0.175138987,0.514820162,0.070000307,0.077494855,0.002610806,0.046994502,0.112448936
7/9/2018 20:00,0.000512837,0.168851566,0.541363505,0.073079265,0.089169525,0.002724446,0.000160262,0.124138594
7/9/2018 21:00,0.000534135,0.155666834,0.538941746,0.076047404,0.104690369,0.002870973,0,0.121248539
7/9/2018 22:00,0.000581712,0.15477186,0.492674059,0.082748591,0.135866206,0.003090347,0,0.130267224
7/9/2018 23:00,0.000658843,0.131850937,0.485237801,0.093679226,0.135186329,0.003500103,0,0.149886761
7/10/2018 0:00,0.000737293,0.119026773,0.468273351,0.104833879,0.142021105,0.004009032,0,0.161098567
7/10/2018 1:00,0.000878508,0.105110847,0.472482042,0.117513307,0.118753553,0.004495892,0,0.180765852
7/10/2018 2:00,0.000975081,0.113055255,0.478494041,0.123185265,0.108396533,0.004712893,0,0.171180932
7/10/2018 3:00,0.001036628,0.118866621,0.529889426,0.130960608,0.117311679,0.005010366,0,0.096924672
7/10/2018 4:00,0.001018391,0.123345115,0.552207512,0.13628467,0.104954172,0.005032049,0,0.07715809
7/10/2018 5:00,0.000965717,0.141779334,0.572489136,0.137312892,0.085405601,0.005130372,0,0.056916948
7/10/2018 6:00,0.001070791,0.150743605,0.569422963,0.135276621,0.079833432,0.005056514,0.005651398,0.052944676
7/10/2018 7:00,0.000967338,0.137760328,0.579037214,0.1294526,0.008193923,0.004779788,0.088539888,0.05126892
7/10/2018 8:00,0.000862288,0.122241948,0.534871925,0.115495815,-0.013847324,0.004209992,0.201521684,0.034643672
7/10/2018 9:00,0.000793651,0.093230626,0.477684407,0.106255836,0.034593838,0.003874883,0.261111111,0.022455649
7/10/2018 10:00,0.000692701,0.100614772,0.495843796,0.098493376,-0.029396485,0.003550091,0.318079487,0.012122262
7/10/2018 11:00,0.000667478,0.09544937,0.459617574,0.089402803,0.006164357,0.0032196,0.338489929,0.006988888
7/10/2018 12:00,0.000561503,0.096091937,0.480796586,0.085198772,-0.005652467,0.003106985,0.335704125,0.004192558
7/10/2018 13:00,0.000605953,0.109713064,0.496595972,0.081090715,0.001140617,0.002958474,0.302156478,0.005738727
7/10/2018 14:00,0.000580007,0.134356875,0.501910611,0.077652678,-0.003855339,0.002763562,0.273558512,0.013033095
7/10/2018 15:00,0.000550269,0.125461255,0.487440927,0.073703632,0.007250599,0.002718975,0.27513433,0.027740014
7/10/2018 16:00,0.000592159,0.136850963,0.464750982,0.070872031,0.010534189,0.002586798,0.267967338,0.04584554
7/10/2018 17:00,0.000578246,0.144104936,0.463844421,0.06920689,0.030920932,0.002526021,0.222594193,0.066224359
7/10/2018 18:00,0.000547445,0.156873479,0.483850365,0.069190998,0.06216545,0.002554745,0.152858881,0.071958637
7/10/2018 19:00,0.000560137,0.174949432,0.531912245,0.070826202,0.077049946,0.002551735,0.05800529,0.084145013
7/10/2018 20:00,0.000652699,0.18543176,0.526825925,0.074211866,0.106944716,0.002741335,9.79E-05,0.103093793
7/10/2018 21:00,0.000691754,0.170897897,0.52950332,0.078652463,0.108224958,0.00287078,0,0.109158827
7/10/2018 22:00,0.000637181,0.148350825,0.50565967,0.085082459,0.142353823,0.003148426,0,0.114767616
7/10/2018 23:00,0.000727211,0.135261154,0.503272447,0.097189545,0.141164392,0.003464944,0,0.118920306
7/11/2018 0:00,0.000863309,0.130551559,0.506426859,0.108872902,0.12263789,0.004028777,0,0.126618705
7/11/2018 1:00,0.000942063,0.111582143,0.529544146,0.118699953,0.121212121,0.004396295,0,0.113623279
